name,course_url,course_id,reviews,reviewers,rating,user_id,Sequence,tfidf_matrix
  (0, 3084)	0.37773669786348113
  (0, 2193)	0.3084125658323527
  (0, 553)	0.25545650212469617
  (0, 645)	0.10672504637490647
  (0, 1813)	0.3084125658323527"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,good,Minh Q D ,5.0,44175,reliable google cloud infrastructure design process good,"  (0, 2564)	0.5201034403402279
  (0, 2388)	0.42238052814154026
  (0, 1553)	0.35782025774310516
  (0, 489)	0.3378026748322779
  (0, 1345)	0.30986613266097096
  (0, 806)	0.40561781235588584
  (0, 1342)	0.21999610666397587"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,one good course,Miguel A Y G,5.0,11079,reliable google cloud infrastructure design process one good course,"  (0, 2564)	0.4816144091010163
  (0, 2388)	0.39112325106634954
  (0, 1553)	0.3313406115610149
  (0, 489)	0.31280438276983036
  (0, 1345)	0.28693521866401667
  (0, 806)	0.3756010206178158
  (0, 2116)	0.35110875813919484
  (0, 1342)	0.20371581246642995
  (0, 645)	0.13874992606163514"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,instructor speak fast,Hector C,4.0,87651,reliable google cloud infrastructure design process instructor speak fast,"  (0, 2564)	0.3852068722796409
  (0, 1187)	0.4441082539025275
  (0, 2388)	0.3128298517902365
  (0, 2837)	0.4441082539025275
  (0, 1553)	0.2650142483836509
  (0, 489)	0.25018852352662235
  (0, 1345)	0.22949773935284754
  (0, 1581)	0.2890393674542347
  (0, 806)	0.30041479582659864"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,really good training course,sai p c,5.0,51414,reliable google cloud infrastructure design process really good training course,"  (0, 2564)	0.4420880321510608
  (0, 2388)	0.35902353651586977
  (0, 1553)	0.3041472932883415
  (0, 489)	0.2871323436627836
  (0, 3161)	0.4420880321510608
  (0, 1345)	0.2633862770235414
  (0, 806)	0.3447752246217207
  (0, 1342)	0.18699673628836308
  (0, 2509)	0.25658639411617506
  (0, 645)	0.12736263827361477"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,nice course,Ilham S S,5.0,20888,reliable google cloud infrastructure design process nice course,"  (0, 2564)	0.49356796967000877
  (0, 2388)	0.4008308415852666
  (0, 1553)	0.3395644105055994
  (0, 489)	0.32056811671347407
  (0, 1345)	0.2940568858128042
  (0, 806)	0.3849233528921161
  (0, 2052)	0.35043246218777746
  (0, 645)	0.14219366780561005"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,nice knowledge really nice advice cloud also apply professional live lot good practice design deploy production enviroment,Giovanni E L G,5.0,11187,reliable google cloud infrastructure design process nice knowledge really nice advice cloud also apply professional live lot good practice design deploy production enviroment,"  (0, 1010)	0.2984598490338954
  (0, 788)	0.28315747795487156
  (0, 2564)	0.21349544193564157
  (0, 2394)	0.28315747795487156
  (0, 1787)	0.28315747795487156
  (0, 2388)	0.1733815055358961
  (0, 1553)	0.1468803859678694
  (0, 489)	0.27732687675813805
  (0, 110)	0.15924046580257736
  (0, 1345)	0.12719586490346332
  (0, 2401)	0.19382154445773064
  (0, 72)	0.2723002728898542
  (0, 806)	0.3330012739359687
  (0, 1811)	0.1373202257619443
  (0, 2326)	0.17009767086759472
  (0, 1700)	0.15275478713644708
  (0, 1342)	0.09030543229174112
  (0, 170)	0.21349544193564157
  (0, 2052)	0.3031628386801319
  (0, 2509)	0.12391203023516195"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,excelent,SANDRA P   C B,5.0,33317,reliable google cloud infrastructure design process excelent,"  (0, 2564)	0.4542154577644506
  (0, 2388)	0.3688723243497476
  (0, 1080)	0.5236688344876365
  (0, 1553)	0.31249070773663823
  (0, 489)	0.2950090014452292
  (0, 1345)	0.27061152912242475
  (0, 806)	0.3542331506135082"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,course awesome great opportunity cloud computing,Romit K,5.0,60934,reliable google cloud infrastructure design process course awesome great opportunity cloud computing,"  (0, 548)	0.47312798320603067
  (0, 2564)	0.3384397204302638
  (0, 2388)	0.27484984095836495
  (0, 2135)	0.3487210231815766
  (0, 1553)	0.2328394288560041
  (0, 489)	0.4396273278101937
  (0, 1345)	0.20163490408751042
  (0, 806)	0.26394207068782466
  (0, 248)	0.26485547929151876
  (0, 645)	0.09750224515431857
  (0, 1365)	0.1643049881320819"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,lot technical problem sound volume two speaker first quicklab make sense let move forward lecture kind butcher etc,Zlatan B,3.0,69514,reliable google cloud infrastructure design process lot technical problem sound volume two speaker first quicklab make sense let move forward lecture kind butcher etc,"  (0, 392)	0.2867884078913831
  (0, 3350)	0.2867884078913831
  (0, 2564)	0.20514658197068358
  (0, 2471)	0.27208444468520326
  (0, 2831)	0.24694785355662244
  (0, 2710)	0.24694785355662244
  (0, 2388)	0.16660132373384554
  (0, 1761)	0.21890855882909052
  (0, 1989)	0.22842305074023492
  (0, 3032)	0.18512612655023303
  (0, 2838)	0.2413576661913931
  (0, 1693)	0.22181126242804167
  (0, 1553)	0.1411365454299792
  (0, 489)	0.13324092622241412
  (0, 1345)	0.12222179869121674
  (0, 3202)	0.21371908753405508
  (0, 806)	0.15998953542165226
  (0, 1811)	0.13195024069412026
  (0, 1263)	0.1998300897564129
  (0, 1222)	0.16110545224847908
  (0, 2381)	0.15167823940561598
  (0, 1750)	0.16467532590644524
  (0, 1838)	0.15039060939700769
  (0, 1057)	0.21890855882909052"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,nice experience,Kalyani S w,5.0,35976,reliable google cloud infrastructure design process nice experience,"  (0, 2564)	0.472745794408898
  (0, 2388)	0.38392097192916425
  (0, 1553)	0.3252391906727351
  (0, 489)	0.3070442944245299
  (0, 1345)	0.2816514940747133
  (0, 806)	0.36868457321325504
  (0, 2052)	0.33564875134500344
  (0, 1117)	0.3180305148474506"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,nice great example always great learning experience,Stefan B,5.0,401,reliable google cloud infrastructure design process nice great example always great learning experience,"  (0, 2564)	0.3658271263631602
  (0, 2388)	0.2970913915522167
  (0, 1553)	0.25168138968482207
  (0, 489)	0.2376015465901217
  (0, 1345)	0.21795171513281192
  (0, 114)	0.3811140253495082
  (0, 806)	0.2853009366729009
  (0, 1077)	0.3072563416699603
  (0, 2052)	0.25973666952543994
  (0, 1117)	0.2461030657880547
  (0, 1365)	0.35520193421196183
  (0, 1741)	0.18803456294546167"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,wonderful course get understand principle involve business logic determine youreasla sli slo many design principle relevant end product scale,Racheal I,5.0,50357,reliable google cloud infrastructure design process wonderful course get understand principle involve business logic determine youreasla sli slo many design principle relevant end product scale,"  (0, 2668)	0.27313426577855376
  (0, 2789)	0.27313426577855376
  (0, 2784)	0.27313426577855376
  (0, 3463)	0.27313426577855376
  (0, 817)	0.27313426577855376
  (0, 2564)	0.19537944875639487
  (0, 1637)	0.2035438129653584
  (0, 1795)	0.2351905405197673
  (0, 2388)	0.15866934988883238
  (0, 2374)	0.30795810860713235
  (0, 2393)	0.18878080837365774
  (0, 1553)	0.13441696264494352
  (0, 489)	0.12689725788776204
  (0, 1345)	0.11640275662851406
  (0, 806)	0.30474470436890966
  (0, 1855)	0.15994867640863591
  (0, 968)	0.19192277956235265
  (0, 389)	0.13504494116564308
  (0, 2563)	0.21754771299703562
  (0, 3233)	0.12288494441269364
  (0, 1324)	0.1397928959748767
  (0, 3416)	0.1733069900338716
  (0, 645)	0.05628752702709702"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,cool,Carlos M C F,5.0,6888,reliable google cloud infrastructure design process cool,"  (0, 2564)	0.46341487423393996
  (0, 2388)	0.3763432504878925
  (0, 623)	0.49450242496856744
  (0, 1553)	0.31881971330915576
  (0, 489)	0.3009839426766442
  (0, 1345)	0.2760923380981808
  (0, 806)	0.36140758341645995"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,worthless class anyone experience software engineer system administrator labs make sure copy paste since do not want admin learn code gcpspecific information either advertising google information learn previous lesson I m glad company pay otherwise would ve waste time,David M,1.0,647,reliable google cloud infrastructure design process worthless class anyone experience software engineer system administrator lab make sure copy paste since want admin learn code gcpspecific information either advertising google information learn previous lesson glad company pay otherwise would waste time,"  (0, 71)	0.21653000072702502
  (0, 1315)	0.21653000072702502
  (0, 58)	0.21653000072702502
  (0, 60)	0.21653000072702502
  (0, 3432)	0.21653000072702502
  (0, 2564)	0.1548890691568063
  (0, 2217)	0.1753479860506573
  (0, 2766)	0.16747117907567727
  (0, 626)	0.19755145785158243
  (0, 2155)	0.16747117907567727
  (0, 2209)	0.19144173169995307
  (0, 2388)	0.12578676040098338
  (0, 3361)	0.18644972195111986
  (0, 521)	0.19755145785158243
  (0, 1333)	0.17246318882451048
  (0, 2804)	0.12163728634981207
  (0, 147)	0.1484926362002347
  (0, 977)	0.17857291497613983
  (0, 1712)	0.13317021619626485
  (0, 1553)	0.10656043076935473
  (0, 489)	0.10059910741837089
  (0, 1345)	0.18455896703809993
  (0, 1760)	0.1484926362002347
  (0, 2974)	0.1563694431752147
  (0, 2990)	0.11841235742432951
  (0, 463)	0.12680095966841531
  (0, 3115)	0.11729464102153339
  (0, 2363)	0.15348464594906788
  (0, 806)	0.12079475065215016
  (0, 497)	0.11879530422181844
  (0, 935)	0.1753479860506573
  (0, 1550)	0.2676600263508198
  (0, 1838)	0.1135474024264083
  (0, 3359)	0.11766216666981731
  (0, 3436)	0.1088756331666719
  (0, 1117)	0.10419860100452821
  (0, 1738)	0.15246917513987412"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,really good experience help lot,Shashank R B,4.0,101887,reliable google cloud infrastructure design process really good experience help lot,"  (0, 2564)	0.43047325653970486
  (0, 2388)	0.34959107620804947
  (0, 1553)	0.29615657128856965
  (0, 489)	0.27958864761161706
  (0, 1345)	0.2564664504635373
  (0, 806)	0.3357171036613963
  (0, 1811)	0.27688031293113613
  (0, 1429)	0.3033407868773502
  (0, 1342)	0.1820838570107284
  (0, 2509)	0.24984521775343657
  (0, 1117)	0.2895924892923896"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,good learning experience,ANANDHA K S,5.0,129608,reliable google cloud infrastructure design process good learning experience,"  (0, 2564)	0.47600083368256807
  (0, 2388)	0.38656441763803095
  (0, 1553)	0.3274785894183128
  (0, 489)	0.30915841420926077
  (0, 1345)	0.28359077452002607
  (0, 806)	0.37122311037127664
  (0, 1342)	0.2013413526172212
  (0, 1117)	0.3202202790469361
  (0, 1741)	0.24466367383135212"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,challenge course specialisation also interesting rewarding feel like learn lot complete,Phillip A,5.0,75719,reliable google cloud infrastructure design process challenge course specialisation also interesting rewarding feel like learn lot complete,"  (0, 2564)	0.30065097129744034
  (0, 2616)	0.37160235319243395
  (0, 2388)	0.24416126907333943
  (0, 1553)	0.20684156207463603
  (0, 489)	0.19527019899880182
  (0, 110)	0.22424741380583635
  (0, 1345)	0.17912120268952728
  (0, 2840)	0.3619124984603768
  (0, 1202)	0.26381223645079094
  (0, 806)	0.2344714143412823
  (0, 1811)	0.19337864490127096
  (0, 1608)	0.23610683753307882
  (0, 430)	0.25365821230475083
  (0, 529)	0.2513962939204286
  (0, 645)	0.08661555644845553
  (0, 1774)	0.20732253422668998
  (0, 1738)	0.14797689032631242"
Reliable Google Cloud Infrastructure: Design and Process,https://www.coursera.org/learn/cloud-infrastructure-design-process,85,interesting complex course tell feature build load application planning resource cost monitor deploy use deployment manager monitoring use stack driver,Mikhail M,5.0,40781,reliable google cloud infrastructure design process interesting complex course tell feature build load application planning resource cost monitor deploy use deployment manager monitoring use stack driver,"  (0, 892)	0.2571412968323558
  (0, 2862)	0.23460323231199356
  (0, 1971)	0.2571412968323558
  (0, 788)	0.24395737424910993
  (0, 2564)	0.18393929697690456
  (0, 639)	0.2273475961385049
  (0, 790)	0.2273475961385049
  (0, 2388)	0.1493787031138763
  (0, 1845)	0.21640701498782725
  (0, 1790)	0.22141930972874768
  (0, 2595)	0.21640701498782725
  (0, 1553)	0.12654637817874642
  (0, 489)	0.11946697850127869
  (0, 1970)	0.24395737424910993
  (0, 533)	0.19888124520838546
  (0, 2276)	0.23460323231199356
  (0, 1345)	0.1095869670874061
  (0, 3041)	0.21206516779163131
  (0, 806)	0.1434504167041191
  (0, 165)	0.18068502788421914
  (0, 1608)	0.14445097423054457
  (0, 1197)	0.19888124520838546
  (0, 386)	0.16315925810477733
  (0, 645)	0.05299169495990231
  (0, 3282)	0.25795716211125297"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,nice explanation,Raviteja P,3.0,55794,introduction web development nice explanation,"  (0, 822)	0.5008872441691998
  (0, 3370)	0.4737606334496588
  (0, 1130)	0.49559735819483053
  (0, 1625)	0.2772647816978011
  (0, 2052)	0.44963355101942487"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,good course accord must,Raghav A,5.0,8297,introduction web development good course accord must,"  (0, 22)	0.626391334495126
  (0, 822)	0.37354672790370647
  (0, 3370)	0.3533165128376203
  (0, 2006)	0.4920229254650137
  (0, 1342)	0.1997706034604472
  (0, 1625)	0.20677578271720304
  (0, 645)	0.13606286190470815"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,helpful understand thing easily beginner field surely benefit also extra material helpful helped take full stack web development,Arya H,5.0,26282,introduction web development helpful understand thing easily beginner field surely benefit also extra material helpful helped take full stack web development,"  (0, 2862)	0.28380466939569327
  (0, 311)	0.2565398790218174
  (0, 913)	0.2345275163145999
  (0, 1430)	0.2345275163145999
  (0, 110)	0.16596820587762456
  (0, 2975)	0.2565398790218174
  (0, 1152)	0.24776257699925222
  (0, 1204)	0.2167487818746651
  (0, 822)	0.35198867179168325
  (0, 1288)	0.2345275163145999
  (0, 3370)	0.33292597896304366
  (0, 3090)	0.17294359997637937
  (0, 1874)	0.1631234887194654
  (0, 293)	0.15962475911551038
  (0, 1431)	0.3359716324364681
  (0, 3001)	0.16798581621823405
  (0, 3233)	0.13995224349940058
  (0, 1625)	0.09742118947977514"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,beginner course perfect strongly recommend course computer science student,MUHAMMAD F K,5.0,24922,introduction web development beginner course perfect strongly recommend course computer science student,"  (0, 546)	0.32095922221430606
  (0, 2922)	0.325664299788424
  (0, 822)	0.29810964354219543
  (0, 2238)	0.3734922276796246
  (0, 2676)	0.214029812770956
  (0, 3370)	0.28196488372599504
  (0, 2528)	0.269676823257781
  (0, 293)	0.27038188358855
  (0, 2910)	0.4658576654448393
  (0, 1625)	0.16501778833644073
  (0, 645)	0.2171704273217436"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,nice course begin web development,AGRAWAL S A,5.0,99365,introduction web development nice course begin web development,"  (0, 291)	0.4016424488984721
  (0, 822)	0.6166112199830635
  (0, 3370)	0.5832173319883203
  (0, 1625)	0.1706617380370611
  (0, 2052)	0.27675798861604645
  (0, 645)	0.11229905257673213"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,great introduction basic frontend website build mostly html class javascript,Timothy M,5.0,20274,introduction web development great introduction basic frontend website build mostly html class javascript,"  (0, 1981)	0.4273885300419906
  (0, 1653)	0.3778691175597645
  (0, 1471)	0.3003123551888211
  (0, 1282)	0.26826121022303034
  (0, 3372)	0.3680158514934201
  (0, 822)	0.24180438854382966
  (0, 3370)	0.22870895919388726
  (0, 463)	0.25028067971476214
  (0, 386)	0.27118318349932263
  (0, 1625)	0.2677003328937951
  (0, 1365)	0.1484208709882162
  (0, 272)	0.19056917033212967"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,awesome,JUGAL P,5.0,68597,introduction web development awesome,"  (0, 822)	0.5607701403472337
  (0, 3370)	0.5304004444178176
  (0, 248)	0.5548478292187318
  (0, 1625)	0.31041279720331477"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,awesome course structure teach faculty excellent enjoy lot interesting,Aditi S,5.0,21418,introduction web development awesome course structure teach faculty excellent enjoy lot interesting,"  (0, 1168)	0.4587930827060361
  (0, 822)	0.30144946306437903
  (0, 3370)	0.28512382824066657
  (0, 2914)	0.32304094615107376
  (0, 981)	0.3047910088646571
  (0, 1811)	0.24514429593119838
  (0, 1608)	0.29931042531164226
  (0, 248)	0.2982658457828282
  (0, 1082)	0.23799863514805858
  (0, 3025)	0.29137490753372947
  (0, 1625)	0.1668665364159895
  (0, 645)	0.10980172920896317"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,good course help lot,aayush ,5.0,57256,introduction web development good course help lot,"  (0, 822)	0.4953893934307086
  (0, 3370)	0.4685605304747877
  (0, 1811)	0.4028598453280999
  (0, 1429)	0.441359738398978
  (0, 1342)	0.2649313477564947
  (0, 1625)	0.27422146126478975
  (0, 645)	0.18044355255280187"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,good corsera web developer thankyou,Rustamov T E o,5.0,118231,introduction web development good corsera web developer thankyou,"  (0, 636)	0.4911674001126884
  (0, 3077)	0.4342582428135602
  (0, 821)	0.4133605617887826
  (0, 822)	0.2778886762479153
  (0, 3370)	0.5256780515785193
  (0, 1342)	0.14861323738641172
  (0, 1625)	0.15382452648393274"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,good course beginner,RAMYA R B,4.0,81728,introduction web development good course beginner,"  (0, 822)	0.5389805391787453
  (0, 3370)	0.5097909053002446
  (0, 293)	0.4888489069629652
  (0, 1342)	0.2882436373339915
  (0, 1625)	0.2983512223047888
  (0, 645)	0.19632144841195678"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,course help lot improve skillset,Keerthana T,5.0,119885,introduction web development course help lot improve skillset,"  (0, 2780)	0.6154873044020593
  (0, 822)	0.34822537535765813
  (0, 3370)	0.3293664918265728
  (0, 1518)	0.4021719516134405
  (0, 1811)	0.28318333560673586
  (0, 1429)	0.3102461671764462
  (0, 1625)	0.19275921637876867
  (0, 645)	0.12683966320598594"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,good course beginner,Arundeep M,5.0,5218,introduction web development good course beginner,"  (0, 822)	0.5389805391787453
  (0, 3370)	0.5097909053002446
  (0, 293)	0.4888489069629652
  (0, 1342)	0.2882436373339915
  (0, 1625)	0.2983512223047888
  (0, 645)	0.19632144841195678"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,thank much time work,Soufiane B a,5.0,102259,introduction web development thank much time work,"  (0, 3421)	0.3946089837883313
  (0, 822)	0.4316264131620224
  (0, 3370)	0.40825076959669576
  (0, 3115)	0.4132632534256561
  (0, 3073)	0.33432199336361595
  (0, 1993)	0.3894490046609015
  (0, 1625)	0.2389256356864757"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,nice slow,anshuman p,4.0,32127,introduction web development nice slow,"  (0, 2791)	0.6694570728262422
  (0, 822)	0.428396104970099
  (0, 3370)	0.40519540559400163
  (0, 1625)	0.23713750730813013
  (0, 2052)	0.3845601263815143"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,really good experience,SHASHWAT S,5.0,77066,introduction web development really good experience,"  (0, 822)	0.5164689974951419
  (0, 3370)	0.4884985238868547
  (0, 1342)	0.2762045966169282
  (0, 1625)	0.28589001918323986
  (0, 2509)	0.3789923978938482
  (0, 1117)	0.439285382029137"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,really amazing,AKSHAT G,5.0,117241,introduction web development really amazing,"  (0, 822)	0.512839151611747
  (0, 3370)	0.4850652600034947
  (0, 115)	0.5286738989224625
  (0, 1625)	0.2838807277944654
  (0, 2509)	0.37632876464189113"
Introduction to Web Development,https://www.coursera.org/learn/web-development,86,learn web developement fun,Deepak K G,4.0,87706,introduction web development learn web developement fun,"  (0, 820)	0.5482220460403087
  (0, 822)	0.326930690425485
  (0, 3370)	0.6184501314143718
  (0, 1293)	0.368710597137416
  (0, 1625)	0.18097160102666365
  (0, 1738)	0.20344562425192605"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,insightful thank,Olusegun O,5.0,14637,strategic management insightful thank,"  (0, 2898)	0.5527590888801137
  (0, 1844)	0.43806411488796826
  (0, 1570)	0.6211083495063721
  (0, 3073)	0.3417332864696064"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,course excellent give student good context history strategy application,Ricardo S,5.0,8725,strategic management course excellent give student good context history strategy application,"  (0, 2898)	0.34068035930484014
  (0, 606)	0.3892090607613042
  (0, 1455)	0.4249313508735165
  (0, 1844)	0.2699907483402014
  (0, 2922)	0.2970541886613189
  (0, 2899)	0.371725400335091
  (0, 1332)	0.24793544136748188
  (0, 165)	0.33771517396948875
  (0, 1082)	0.2146849029420409
  (0, 1342)	0.14542135875451156
  (0, 645)	0.09904583513023059"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,well structured case study base learning make learn experience apt,Srinath R,5.0,33170,strategic management well structured case study base learning make learn experience apt,"  (0, 2898)	0.33774354073284596
  (0, 186)	0.4520456694551167
  (0, 1844)	0.2676633061430344
  (0, 2915)	0.30942566112692743
  (0, 1838)	0.24986148614004336
  (0, 270)	0.34409154787994806
  (0, 3378)	0.20274001466527033
  (0, 1117)	0.2292894134463237
  (0, 1738)	0.1677544966987958
  (0, 2926)	0.287560480862013
  (0, 415)	0.3133141291254633
  (0, 1741)	0.17518812497253097"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,excellent introduction overview prof robert austin cover lot ground introduce theory strategy porter mintzberg other great use short video lecture youtube video reading think similar content university level course dumbeddown essential get put easily enhance pick use strategy text book want necessary link long active usually search article excellent value require learn application capstone project,Barry L,5.0,66753,strategic management excellent introduction overview prof robert austin cover lot ground introduce theory strategy porter mintzberg great use short video lecture youtube video reading think similar content university level course dumbeddown essential get put easily enhance pick use strategy text book want necessary link long active usually search article excellent value require learn application capstone project,"  (0, 899)	0.17975955739574725
  (0, 2755)	0.1705430833501599
  (0, 1944)	0.17975955739574725
  (0, 2303)	0.1705430833501599
  (0, 233)	0.17975955739574725
  (0, 2625)	0.1705430833501599
  (0, 2898)	0.12742036637052426
  (0, 39)	0.1640038909483681
  (0, 3068)	0.14100957316236018
  (0, 3465)	0.1640038909483681
  (0, 980)	0.14317603281790342
  (0, 2498)	0.14100957316236018
  (0, 196)	0.15893169926528258
  (0, 2454)	0.12234817468743876
  (0, 1844)	0.10098122515885147
  (0, 3292)	0.15893169926528258
  (0, 913)	0.13552780964439953
  (0, 3258)	0.1298152764098143
  (0, 1781)	0.14317603281790342
  (0, 3307)	0.1640038909483681
  (0, 1035)	0.09323175183197047
  (0, 2169)	0.11224018944249514
  (0, 1371)	0.15478741690278075
  (0, 2693)	0.12059880236422696
  (0, 2899)	0.27806350091080323
  :	:
  (0, 2398)	0.1339595587723161
  (0, 2739)	0.12631133559881222
  (0, 2266)	0.15893169926528258
  (0, 3084)	0.13111452270032936
  (0, 3091)	0.10401647674964122
  (0, 1802)	0.12742036637052426
  (0, 1811)	0.0827066792546954
  (0, 165)	0.12631133559881222
  (0, 604)	0.09176475111326415
  (0, 1624)	0.13249255805360977
  (0, 2419)	0.10401647674964122
  (0, 406)	0.12525390671498102
  (0, 2584)	0.11820389232493696
  (0, 1763)	0.11166469992314514
  (0, 1082)	0.16059175846188353
  (0, 1750)	0.10321882922881016
  (0, 3359)	0.09768114779372081
  (0, 675)	0.10898741827934963
  (0, 1324)	0.09200277027082072
  (0, 1625)	0.056297361736585304
  (0, 645)	0.037044861128832395
  (0, 3282)	0.18032990367320548
  (0, 3330)	0.18077343151996744
  (0, 1365)	0.06242579807771573
  (0, 1738)	0.0632886698092956"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,great great great excellent learningsthe course provide excellent overview devolopment strategy origin today explain world change strategy evolve swot strategic planning bcg matrix experience curve porter mintzbergexcellent learning excellent course,Kamal J,5.0,6246,strategic management great great great excellent learningsthe course provide excellent overview devolopment strategy origin today explain world change strategy evolve swot strategic planning bcg matrix experience curve porter mintzbergexcellent learning excellent course,"  (0, 1945)	0.2142687555059379
  (0, 712)	0.2142687555059379
  (0, 1885)	0.20328295618316156
  (0, 280)	0.2142687555059379
  (0, 2985)	0.2142687555059379
  (0, 3127)	0.2142687555059379
  (0, 2151)	0.2142687555059379
  (0, 825)	0.2142687555059379
  (0, 1744)	0.2142687555059379
  (0, 2303)	0.20328295618316156
  (0, 1072)	0.20328295618316156
  (0, 2898)	0.3037635797936028
  (0, 434)	0.16572226020954697
  (0, 1844)	0.12036701557190138
  (0, 2276)	0.1954884075191306
  (0, 2169)	0.13378741057226873
  (0, 2899)	0.33144452041909395
  (0, 2444)	0.12447315623584354
  (0, 1127)	0.11432109392318682
  (0, 1082)	0.2871318504171397
  (0, 3428)	0.1518817898968014
  (0, 645)	0.08831303778180083
  (0, 1117)	0.10311044422360023
  (0, 1365)	0.22322982309301512
  (0, 1741)	0.07878133192942181"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,first would like thank professor robert teach good way learn alot pretty sure help future achieve goal,Hamza A,5.0,35946,strategic management first would like thank professor robert teach good way learn alot pretty sure help future achieve goal,"  (0, 2625)	0.3322173966569169
  (0, 2898)	0.24821447792034682
  (0, 108)	0.3194790701690492
  (0, 1339)	0.3194790701690492
  (0, 1844)	0.1967111129603494
  (0, 1301)	0.26095280440821456
  (0, 33)	0.28878708086687427
  (0, 2974)	0.25287975523825984
  (0, 2402)	0.22218776593608489
  (0, 2362)	0.2580950915646993
  (0, 3365)	0.1908850196299139
  (0, 1222)	0.1967111129603494
  (0, 3073)	0.15345410142582877
  (0, 1429)	0.17650929317316263
  (0, 3025)	0.19149577663390993
  (0, 1342)	0.10595176873528006
  (0, 3436)	0.17607304155804895
  (0, 1774)	0.1727296289917001
  (0, 1738)	0.123286132213017"
Strategic Management,https://www.coursera.org/learn/strategic-management,87,thorough introduction world strategic management every one familiar field expertise however module could provide simple graphic andor easy diagram well understand new principle idea one encounter moreover room improvement far bibliography general additional reading concern particular course offer decent view interesting world strategy many way could provide even well experience knowledge,Alexander P,3.0,13719,strategic management thorough introduction world strategic management every one familiar field expertise however module could provide simple graphic andor easy diagram well understand new principle idea one encounter moreover room improvement far bibliography general additional reading concern particular course offer decent view interesting world strategy many way could provide even well experience knowledge,"  (0, 559)	0.17788205640033675
  (0, 317)	0.17788205640033675
  (0, 2632)	0.17788205640033675
  (0, 1126)	0.17788205640033675
  (0, 2898)	0.252179045449846
  (0, 1359)	0.16229095021260034
  (0, 1520)	0.1572717351003958
  (0, 1174)	0.16229095021260034
  (0, 1980)	0.16229095021260034
  (0, 137)	0.16229095021260034
  (0, 3333)	0.1416806289126594
  (0, 2498)	0.13953679687268622
  (0, 2374)	0.10028075658696102
  (0, 827)	0.16229095021260034
  (0, 1844)	0.19985305092330943
  (0, 3098)	0.14669984402486394
  (0, 2102)	0.1284594190956892
  (0, 1470)	0.11773186503503381
  (0, 1965)	0.1284594190956892
  (0, 1204)	0.12394569068494982
  (0, 965)	0.16229095021260034
